,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
4572,,,101793981.0,,,,671989.0,Q12135194,,,,,,876729.0,,1279031.0,,,,,2354
4573,,,101793999.0,,,,668715.0,Q12148770,,,,,,,,3.0,,,,,2354
4574,,,85796259.0,,,,2850224.0,Q883320,,,,,Rath/Heumar,686976.0,,240565.0,,,,,131
4575,085cec48-8f76-11e1-848f-cfd5bf3ef515,,85799605.0,,,,6544102.0,Q1765582,,,,,Sarrià-Sant Gervasi,774201.0,,1078482.0,,,,,348
4576,,,85799621.0,,,,3108118.0,Q1773540,,,,,Tetuán (Madrid),775406.0,,1083233.0,,,,,267
4577,,,85799651.0,,,,6545110.0,Q2297480,,,,,Vallvidrera,776863.0,,901860.0,,,,,290
4578,,,85799663.0,,,,3106054.0,Q589403,,,,,Vicálvaro,777279.0,,1062868.0,,,,,720
4579,,,85799695.0,,,,6295512.0,Q80797,,,,,Albisrieden,781564.0,,491432.0,,,,,159
4580,,,85797861.0,,,,2752314.0,Q12012990,,,,,Kralingen,730944.0,,1351279.0,,,,,255
4581,,,101740985.0,,,,5960971.0,Q11483763,,,,,Gibsons,9786.0,,160251.0,,,,,1070
4582,,,101794019.0,,,,670613.0,Q12146375,,,,,,877762.0,,412137.0,,,,,2354
4583,,,85799823.0,,,,2661534.0,Q67530,,,,,Bettingen,781799.0,,484189.0,,,,,1740
4584,,,101740979.0,,,,5924041.0,Q385697,,,,,"Clinton, British Columbia",9618.0,,1053459.0,,,,,610
4585,03a2295c-8f76-11e1-848f-cfd5bf3ef515,,101794049.0,,,,672842.0,Q2606999,,,,,,876114.0,,1083949.0,,,,,2354
4586,,,101794055.0,,,,681134.0,Q12111545,,,,,,870015.0,,425109.0,,,,,2354
4587,,,101794061.0,,,,665209.0,Q12161117,,,,,,,,2.0,,,,,2354
4588,,,101794101.0,,,,684787.0,Q12082633,,,,,,,,3.0,,,,,2354
4589,,,85632789.0,,,,661882.0,Q5689,,,,,Åland Islands,12577865.0,,550574.0,,,,,2936
4590,,,85798097.0,,,,2749996.0,Q2191445,,,,,Noordbarge,732119.0,,239198.0,,,,,50
4591,,,85805933.0,,,,5245639.0,Q4897971,,,,,"Bethesda, Wisconsin",2363525.0,,915414.0,,,,,25
4592,,,85798113.0,,,,2749800.0,Q1615172,,,,,Nootdorp,732173.0,,178619.0,,,,,165
4593,,,85798149.0,,,,2749604.0,Q3144479,,,,,Ommoord,732277.0,,1291574.0,,,,,162
4594,,,85798169.0,,,,2749508.0,Q2603031,,,,,Oostendam,732336.0,,1080790.0,,,,,111
4595,,,85805441.0,,,,5108683.0,Q2894717,,,,,"Belle Harbor, Queens",2361826.0,,884461.0,,,,,1122
4596,12b46e8c-8f76-11e1-848f-cfd5bf3ef515,,101794549.0,,,,3174308.0,Q3842921,,,,,,717631.0,,1064935.0,,,,,2354
4597,12c48ed4-8f76-11e1-848f-cfd5bf3ef515,,101794551.0,,,,3219096.0,Q18503692,,,,,,20144762.0,,1013188.0,,,,,2354
4598,,,101794557.0,,,,3219037.0,Q18503513,,,,,,20105341.0,,1248511.0,,,,,2354
4599,03735744-8f76-11e1-848f-cfd5bf3ef515,,101794153.0,,,,725386.0,Q2653715,,,,,Zheglartsi,840942.0,,2.0,,,,,39
4600,12b156ca-8f76-11e1-848f-cfd5bf3ef515,,101794561.0,,,,3180563.0,Q29578,,,,,"Carbonera, Veneto",712221.0,,1043795.0,,,,,27
4601,12b231c6-8f76-11e1-848f-cfd5bf3ef515,,101794569.0,,,,3178857.0,Q29354,,,,,Chiarano,713965.0,,1246719.0,,,,,37
4602,12b9fc6c-8f76-11e1-848f-cfd5bf3ef515,,101794169.0,,,,3163932.0,Q140255,,,,,Zagarolo,726359.0,,1331130.0,,,,,1213
4603,,,101794051.0,,,,662249.0,Q12106480,,,,,,,,6.0,,,,,2354
4604,,,101740989.0,,,,6143367.0,Q1259274,,,,,Sechelt,9780.0,,898368.0,,,,,1279
4605,,,85798207.0,,,,2749242.0,Q1003585,,,,,Osdorp,732457.0,,478627.0,,7268622.0,,,152
4606,,,85798213.0,,,,2749090.0,Q1888881,,,,,Oudeland,732563.0,,285907.0,,,,,26
4607,,,85798219.0,,,,2748826.0,Q2389241,,,,,Overschie,732633.0,,1218726.0,,1005292.0,,,135
4608,12b658fa-8f76-11e1-848f-cfd5bf3ef515,,101794593.0,,,,3170765.0,Q18509646,,,,,,720522.0,,1218262.0,,,,,2354
4609,115c8718-8f76-11e1-848f-cfd5bf3ef515,,101794613.0,,,,3194379.0,Q5395,,,,,"Novigrad, Istria County",849372.0,,491958.0,,,,,447
4610,12b823ba-8f76-11e1-848f-cfd5bf3ef515,,101794191.0,,,,3167633.0,Q34693,,,,,Santa Giustina in Colle,723524.0,,179322.0,,,,,110
4611,,,101794615.0,,,,3189285.0,Q737437,,,,,Sveti Petar u Šumi,850604.0,,478197.0,,,,,184
4612,115cf252-8f76-11e1-848f-cfd5bf3ef515,,101794629.0,,,,3190906.0,Q1270360,,,,,Sikirevci,850207.0,,407624.0,,,,,363
